"","TO1000ID","TO1000Chr","TO1000Strand","TO1000Start","TO1000Stop","TO1000_tName","TO1000Exons","TO1000Length","TO1000GeneID","TO1000GeneName","TO1000Cov","TO1000FPKM","TO1000TPM","R500_tName","BlockSize","R500ID","R500Chr","R500Strand","R500Start","R500Stop","R500Exons","R500Length","R500GeneID","R500GeneName","R500Cov","R500FPKM","R500TPM","Generation","SumTPM","L2FC","Bias","R500TPMRatio","TO1000TPMRatio","R500RollMeanTPM","TO1000RollMeanTPM"
"8921",18997,"C7","-",41351496,41353752,"Bo7g106510.1",2,2175,"Bo7g106510",".",1.791724,1.402656,1.240325,"maker-A03-augustus-gene-238.57-mRNA-1",2950,7917,"3","-",23798778,23801919,3,2942,"maker-A03-augustus-gene-238.57",".",2.397146,5.793468,12.582738,"S5",13.823063,-2.59999438467503,"Nonbiased",0.910271334218762,0.0897286657812382,0.369895555545895,0.630104444454105
"8922",19002,"C7","+",41462092,41467102,"Bo7g106580.1",7,1908,"Bo7g106580",".",0,0,0,"augustus_masked-A03-processed-gene-239.1-mRNA-1",2160,7922,"3","+",23893565,23897511,7,2160,"augustus_masked-A03-processed-gene-239.1",".",2.350967,5.681862,12.340342,"S5",12.340342,-3.73772374757023,"Bna Biased",1,0,0.370013189655114,0.629986810344886
"8923",19004,"C7","-",41483820,41488324,"Bo7g106620.1",5,3678,"Bo7g106620",".",3.14845,2.464773,2.179522,"maker-A03-augustus-gene-239.55-mRNA-1",5370,7924,"3","-",23904855,23911829,5,6185,"maker-A03-augustus-gene-239.55",".",2.721629,6.577685,14.285965,"S5",16.465487,-2.26532583576905,"Nonbiased",0.867630881491692,0.132369118508308,0.388537084178725,0.611462915821275
"8924",19016,"C7","+",41669716,41671381,"Bo7g106880.1",3,1074,"Bo7g106880",".",0.781758,0.612001,0.541174,"augustus_masked-A03-processed-gene-240.6-mRNA-1",851,7936,"3","+",24027910,24029785,2,1765,"augustus_masked-A03-processed-gene-240.6",".",7.224097,17.459335,37.91964,"S5",38.460814,-4.65839670770557,"Bna Biased",0.985929210962618,0.0140707890373823,0.379250609851986,0.620749390148014
"8925",19017,"C7","+",41679294,41681006,"Bo7g106910.1",7,1104,"Bo7g106910",".",52.821564,41.351513,36.565857,"maker-A03-augustus-gene-240.68-mRNA-1",1610,7937,"3","+",24030618,24032941,7,1605,"maker-A03-augustus-gene-240.68",".",0,0,0,"S5",36.565857,5.23135011011811,"BnC Biased",0,1,0.379250609851986,0.620749390148014
"8926",19020,"C7","+",41695260,41698380,"Bo7g106960.1",12,1701,"Bo7g106960",".",34.00066,26.617514,23.537041,"augustus_masked-A03-processed-gene-240.8-mRNA-1",2330,7940,"3","+",24044852,24048077,12,1866,"augustus_masked-A03-processed-gene-240.8",".",0,0,0,"S5",23.537041,4.6168893751833,"BnC Biased",0,1,0.39277367629192,0.60722632370808
"8927",19021,"C7","-",41699776,41701274,"Bo7g106970.1",4,483,"Bo7g106970",".",23.005116,18.009621,15.925347,"maker-A03-augustus-gene-240.78-mRNA-1",348,7942,"3","-",24057772,24058969,4,622,"maker-A03-augustus-gene-240.78",".",0,0,0,"S5",15.925347,4.08111350682928,"BnC Biased",0,1,0.401297209031523,0.598702790968477
"8928",19025,"C7","+",41787053,41788653,"Bo7g107070.1",4,699,"Bo7g107070",".",138.838333,108.68998,96.111176,"maker-A03-augustus-gene-241.52-mRNA-1",993,7945,"3","+",24110430,24113878,5,1187,"maker-A03-augustus-gene-241.52",".",0,0,0,"S5",96.111176,6.60156543205557,"BnC Biased",0,1,0.419628781917811,0.580371218082189
"8929",19029,"C7","-",41858612,41859172,"Bo7g107150.1",1,561,"Bo7g107150",".",229.290207,179.500504,158.7267,"augustus_masked-A03-processed-gene-241.20-mRNA-1",797,7949,"3","-",24168496,24169059,1,564,"augustus_masked-A03-processed-gene-241.20",".",0,0,0,"S5",158.7267,7.3194616843517,"BnC Biased",0,1,0.400978086167206,0.599021913832794
"8930",19032,"C7","-",41879779,41888779,"Bo7g107190.1",34,4179,"Bo7g107190",".",16.402729,12.840923,11.354829,"maker-A03-augustus-gene-242.60-mRNA-1",3080,7952,"3","-",24182110,24191402,34,4430,"maker-A03-augustus-gene-242.60",".",0.101437,0.245155,0.532448,"S5",11.887277,3.01116501742138,"Nonbiased",0.0447914185898082,0.955208581410192,0.4141660595523,0.5858339404477
"8931",19036,"C7","+",41923508,41923862,"Bo7g107300.1",2,207,"Bo7g107300",".",169.227051,132.479874,117.147842,"maker-A03-augustus-gene-242.53-mRNA-1",316,7956,"3","+",24231553,24232568,3,600,"maker-A03-augustus-gene-242.53",".",0,0,0,"S5",117.147842,6.88444946813997,"BnC Biased",0,1,0.3941660595523,0.6058339404477
"8932",19039,"C7","+",41932999,41940114,"Bo7g107330.1",26,3021,"Bo7g107330",".",12.259527,9.597406,8.486688,"maker-A03-snap-gene-242.73-mRNA-1",1500,7959,"3","+",24241311,24248840,27,3244,"maker-A03-snap-gene-242.73",".",3.630762,8.774895,19.058048,"S5",27.544736,-1.08020480781174,"Nonbiased",0.691894378657323,0.308105621342677,0.381840899549346,0.618159100450654
"8933",19042,"C7","+",41981804,41984869,"Bo7g107390.1",8,2241,"Bo7g107390",".",0,0,0,"maker-A03-augustus-gene-243.57-mRNA-1",3290,7962,"3","+",24289963,24293113,8,2338,"maker-A03-augustus-gene-243.57",".",9.187292,22.204023,48.224548,"S5",48.224548,-5.62130605365711,"Bna Biased",1,0,0.380955939873568,0.619044060126432
"8934",19046,"C7","+",42026345,42027200,"Bo7g107430.1",2,459,"Bo7g107430",".",643.424866,503.70697,445.412445,"maker-A03-augustus-gene-243.58-mRNA-1",696,7966,"3","+",24341035,24342397,2,722,"maker-A03-augustus-gene-243.58",".",2.742655,6.628501,14.396332,"S5",459.808777,4.85771865552575,"BnC Biased",0.031309389294237,0.968690610705763,0.393452409753937,0.606547590246063
"8935",19047,"C7","+",42041909,42042310,"Bo7g107460.1",1,402,"Bo7g107460",".",68.258705,53.436523,47.252254,"augustus_masked-A03-processed-gene-243.6-mRNA-1",602,7968,"3","+",24349988,24350389,1,402,"augustus_masked-A03-processed-gene-243.6",".",0,0,0,"S5",47.252254,5.59252443123015,"BnC Biased",0,1,0.373452409753937,0.626547590246063
"8936",19053,"C7","+",42098063,42099184,"Bo7g107540.1",4,486,"Bo7g107540",".",38.162552,29.875662,26.418119,"maker-A03-augustus-gene-244.55-mRNA-1",748,7973,"3","+",24433145,24435115,5,886,"maker-A03-augustus-gene-244.55",".",0,0,0,"S5",26.418119,4.77705769436133,"BnC Biased",0,1,0.36654530904553,0.63345469095447
"8937",19054,"C7","+",42110533,42114022,"Bo7g107550.1",9,2271,"Bo7g107550",".",19.462351,15.236156,13.472859,"maker-A03-augustus-gene-244.56-mRNA-1",3390,7974,"3","+",24447667,24453498,11,3163,"maker-A03-augustus-gene-244.56",".",0.250501,0.605416,1.314892,"S5",14.787751,2.64433315110144,"Nonbiased",0.0889176454215384,0.911082354578462,0.377111114036512,0.622888885963488
"8938",19056,"C7","-",42130372,42131653,"Bo7g107610.1",3,636,"Bo7g107610",".",189.106918,148.042892,130.909714,"maker-A03-augustus-gene-244.63-mRNA-1",876,7976,"3","-",24467389,24469005,3,889,"maker-A03-augustus-gene-244.63",".",0,0,0,"S5",130.909714,7.04340700018372,"BnC Biased",0,1,0.357111114036512,0.642888885963488
"8939",19067,"C7","-",42317097,42320081,"Bo7g107890.1",11,1518,"Bo7g107890",".",33.097271,25.910294,22.911665,"maker-A03-snap-gene-247.74-mRNA-1",1060,7987,"3","-",24728434,24746583,12,1608,"maker-A03-snap-gene-247.74",".",0,0,0,"S5",22.911665,4.57964268514648,"BnC Biased",0,1,0.3397356442577,0.6602643557423
"8940",19068,"C7","+",42320385,42321302,"Bo7g107900.1",5,327,"Bo7g107900",".",242.987778,190.223679,168.208878,"maker-A03-augustus-gene-247.53-mRNA-1",509,7988,"3","+",24746757,24748212,5,768,"maker-A03-augustus-gene-247.53",".",0,0,0,"S5",168.208878,7.40266145510349,"BnC Biased",0,1,0.359681426292669,0.640318573707331
"8941",19069,"C7","-",42321879,42323154,"Bo7g107910.1",3,609,"Bo7g107910",".",22.628901,17.715099,15.664911,"maker-A03-augustus-gene-247.62-mRNA-1",773,7989,"3","-",24748382,24750139,3,1216,"maker-A03-augustus-gene-247.62",".",0,0,0,"S5",15.664911,4.05874170755296,"BnC Biased",0,1,0.354122736986147,0.645877263013853
"8942",19070,"C7","+",42328392,42329239,"Bo7g107920.1",2,768,"Bo7g107920",".",18.303387,14.328859,12.670564,"maker-A03-augustus-gene-247.54-mRNA-1",1120,7990,"3","+",24757072,24758644,3,1234,"maker-A03-augustus-gene-247.54",".",3.196204,7.724647,16.777033,"S5",29.447597,-0.378941792626772,"Nonbiased",0.569725027138887,0.430274972861113,0.357343205687168,0.642656794312832
"8943",19073,"C7","-",42350664,42351035,"Bo7g107960.1",1,372,"Bo7g107960",".",25.92473,20.29525,17.946457,"augustus_masked-A03-processed-gene-247.19-mRNA-1",577,7993,"3","-",24772984,24773355,1,372,"augustus_masked-A03-processed-gene-247.19",".",0,0,0,"S5",17.946457,4.24385618357797,"BnC Biased",0,1,0.352723362586658,0.647276637413342
"8944",19075,"C7","-",42373954,42377090,"Bo7g107990.1",6,552,"Bo7g107990",".",32.436596,25.393082,22.454313,"maker-A03-augustus-gene-248.45-mRNA-1",865,7995,"3","-",24787860,24795460,10,2305,"maker-A03-augustus-gene-248.45",".",0,0,0,"S5",22.454313,4.55178133837704,"BnC Biased",0,1,0.358315625753392,0.641684374246608
"8945",19087,"C7","+",42543115,42544089,"Bo7g108250.1",1,975,"Bo7g108250",".",0,0,0,"augustus_masked-A03-processed-gene-249.9-mRNA-1",1420,8007,"3","+",24957053,24958036,1,984,"augustus_masked-A03-processed-gene-249.9",".",4.530347,10.949029,23.780014,"S5",23.780014,-4.63110509744759,"Bna Biased",1,0,0.358315625753392,0.641684374246608
"8946",19089,"C7","+",42563589,42566845,"Bo7g108290.1",18,1485,"Bo7g108290",".",2.658891,2.08152,1.840624,"augustus_masked-A03-processed-gene-249.10-mRNA-1",1910,8009,"3","+",24974466,24977731,18,1428,"augustus_masked-A03-processed-gene-249.10",".",29.714918,71.815582,155.975067,"S5",157.815691,-5.78818373643262,"Bna Biased",0.98833687583068,0.0116631241693198,0.360110199069017,0.639889800930983
"8947",19090,"C7","+",42569727,42571415,"Bo7g108310.1",9,963,"Bo7g108310",".",352.206665,275.725983,243.815918,"maker-A03-augustus-gene-249.71-mRNA-1",830,8010,"3","+",24980711,24982831,10,1360,"maker-A03-augustus-gene-249.71",".",0.274819,0.664188,1.442538,"S5",245.258456,6.64717254806988,"BnC Biased",0.00588170546095259,0.994118294539047,0.359428207890132,0.640571792109868
"8948",19092,"C7","+",42575253,42577875,"Bo7g108330.1",8,1413,"Bo7g108330",".",2.406369,1.883833,1.665815,"augustus_masked-A03-processed-gene-249.13-mRNA-1",2150,8012,"3","+",24985779,24989338,8,2331,"augustus_masked-A03-processed-gene-249.13",".",6.331617,15.302372,33.23497,"S5",34.900785,-3.68282217813193,"Bna Biased",0.952269984758222,0.0477300152417775,0.348103851839757,0.651896148160243
"8949",19103,"C7","-",42706013,42708839,"Bo7g108500.1",14,1512,"Bo7g108500",".",68.749336,53.820614,47.591896,"augustus_masked-A03-processed-gene-251.4-mRNA-1",2050,8023,"3","-",25118045,25121863,15,2152,"augustus_masked-A03-processed-gene-251.4",".",0,0,0,"S5",47.591896,5.60264382074515,"BnC Biased",0,1,0.345140491920796,0.654859508079204
"8950",19104,"C7","-",42731563,42734226,"Bo7g108510.1",7,1992,"Bo7g108510",".",25.89393,20.271137,17.925137,"snap_masked-A03-processed-gene-251.25-mRNA-1",1970,8024,"3","-",25137229,25140343,8,2163,"snap_masked-A03-processed-gene-251.25",".",0,0,0,"S5",17.925137,4.24223183887672,"BnC Biased",0,1,0.346391595775889,0.653608404224111
"8951",19109,"C7","-",42822802,42825837,"Bo7g108640.1",7,1872,"Bo7g108640",".",0,0,0,"maker-A03-snap-gene-252.93-mRNA-1",1540,8029,"3","-",25240784,25245513,11,2268,"maker-A03-snap-gene-252.93",".",2.234085,5.39938,11.726822,"S5",11.726822,-3.66980030538858,"Bna Biased",1,0,0.35458347098564,0.645416529014361
"8952",19111,"C7","+",42835902,42839353,"Bo7g108690.1",12,2538,"Bo7g108690",".",4.021744,3.148434,2.784062,"maker-A03-augustus-gene-252.67-mRNA-1",3570,8031,"3","+",25253573,25257197,12,2717,"maker-A03-augustus-gene-252.67",".",6.822484,16.488708,35.811554,"S5",38.595616,-3.28215102255412,"Nonbiased",0.927865848805212,0.0721341511947886,0.366933946270924,0.633066053729076
"8953",19114,"C7","-",42844523,42851050,"Bo7g108720.1",18,2904,"Bo7g108720",".",0.38617,0.302314,0.267327,"maker-A03-snap-gene-252.98-mRNA-1",2850,8034,"3","-",25265806,25277229,25,3735,"maker-A03-snap-gene-252.98",".",5.379059,13.000212,28.234945,"S5",28.502272,-4.52783315048333,"Bna Biased",0.990620852962178,0.00937914703782211,0.367338450847849,0.632661549152151
"8954",19115,"C7","+",42863423,42864542,"Bo7g108740.1",3,864,"Bo7g108740",".",29.224537,22.878511,20.230757,"maker-A03-augustus-gene-252.68-mRNA-1",1320,8035,"3","+",25278522,25280206,3,1424,"maker-A03-augustus-gene-252.68",".",0.238071,0.575375,1.249646,"S5",21.480403,3.23838590795445,"Nonbiased",0.0581760966030293,0.941823903396971,0.387338450847849,0.612661549152151
"8955",19118,"C7","-",42886615,42891044,"Bo7g108790.1",15,2643,"Bo7g108790",".",9.117292,7.137498,6.311468,"maker-A03-augustus-gene-253.58-mRNA-1",3980,8038,"3","-",25299557,25304314,15,2959,"maker-A03-augustus-gene-253.58",".",2.327831,5.625947,12.2189,"S5",18.530368,-0.854369123781438,"Nonbiased",0.659398669254707,0.340601330745293,0.386442622476053,0.613557377523947
"8956",19119,"C7","+",42906574,42909291,"Bo7g108820.1",6,1482,"Bo7g108820",".",30.116062,23.576445,20.847918,"maker-A03-augustus-gene-253.52-mRNA-1",2240,8039,"3","+",25321825,25325804,6,1678,"maker-A03-augustus-gene-253.52",".",0,0,0,"S5",20.847918,4.44942389936431,"BnC Biased",0,1,0.404987074594357,0.595012925405643
"8957",19124,"C7","+",42967553,42969431,"Bo7g108890.1",8,1032,"Bo7g108890",".",78.551353,61.494148,54.377365,"maker-A03-augustus-gene-253.54-mRNA-1",1470,8044,"3","+",25356580,25358905,8,1471,"maker-A03-augustus-gene-253.54",".",0,0,0,"S5",54.377365,5.79122450301846,"BnC Biased",0,1,0.410455268992435,0.589544731007565
"8958",19127,"C7","+",43015109,43016291,"Bo7g108930.1",5,807,"Bo7g108930",".",101.333336,79.329094,70.148247,"maker-A03-augustus-gene-254.50-mRNA-1",1120,8047,"3","+",25460994,25462594,5,1234,"maker-A03-augustus-gene-254.50",".",0,0,0,"S5",70.148247,6.15275630595307,"BnC Biased",0,1,0.390553535623688,0.609446464376312
"8959",19128,"C7","-",43017391,43022799,"Bo7g108940.1",16,2973,"Bo7g108940",".",23.673313,18.532721,16.387909,"maker-A03-augustus-gene-254.53-mRNA-1",2520,8048,"3","-",25468273,25473830,16,3809,"maker-A03-augustus-gene-254.53",".",5.199536,12.566337,27.292622,"S5",43.680531,-0.702341433364482,"Nonbiased",0.624823494018422,0.375176505981578,0.406910772056205,0.593089227943795
"8960",19132,"C7","+",43064941,43065512,"Bo7g109030.1",3,333,"Bo7g109030",".",640.963928,501.780426,443.708832,"maker-A03-augustus-gene-255.44-mRNA-1",478,8052,"3","+",25499592,25500890,4,850,"maker-A03-augustus-gene-255.44",".",0,0,0,"S5",443.708832,8.79671724694014,"BnC Biased",0,1,0.406910772056205,0.593089227943795
"8961",19135,"C7","+",43093884,43095874,"Bo7g109090.1",3,1848,"Bo7g109090",".",38.923157,30.471106,26.944649,"snap_masked-A03-processed-gene-255.24-mRNA-1",2670,8055,"3","+",25523254,25529352,12,4005,"snap_masked-A03-processed-gene-255.24",".",7.560642,18.272703,39.686184,"S5",66.630833,-0.541966920791494,"Nonbiased",0.595612904914456,0.404387095085544,0.406910772056205,0.593089227943795
"8962",19137,"C7","+",43128925,43129451,"Bo7g109120.1",2,216,"Bo7g109120",".",15.240741,11.931257,10.55044,"maker-A03-snap-gene-255.59-mRNA-1",321,8057,"3","+",25561145,25561946,3,490,"maker-A03-snap-gene-255.59",".",2.251063,5.440412,11.815941,"S5",22.366381,-0.149991600817957,"Nonbiased",0.528290249549089,0.471709750450911,0.405132419147774,0.594867580852226
"8963",19138,"C7","+",43131566,43133389,"Bo7g109130.1",3,1305,"Bo7g109130",".",30.641376,23.98769,21.211567,"maker-A03-augustus-gene-255.48-mRNA-1",1920,8058,"3","+",25563346,25565901,3,1766,"maker-A03-augustus-gene-255.48",".",0,0,0,"S5",21.211567,4.47323927180567,"BnC Biased",0,1,0.405132419147774,0.594867580852226
"8964",19140,"C7","-",43141784,43144898,"Bo7g109150.1",6,1356,"Bo7g109150",".",121.541306,95.148956,84.13726,"maker-A03-augustus-gene-255.55-mRNA-1",2020,8060,"3","-",25572544,25575671,6,1676,"maker-A03-augustus-gene-255.55",".",0.747303,1.806096,3.92263,"S5",88.05989,4.112289448778,"BnC Biased",0.0445450249824296,0.95545497501757,0.405132419147774,0.594867580852226
"8965",19143,"C7","-",43157205,43157798,"Bo7g109180.1",1,594,"Bo7g109180",".",2.272727,1.779211,1.573301,"augustus_masked-A03-processed-gene-255.17-mRNA-1",855,8063,"3","-",25581775,25582377,1,603,"augustus_masked-A03-processed-gene-255.17",".",110.265343,266.491394,578.788208,"S5",580.361509,-7.81576196174373,"Bna Biased",0.997289101748476,0.00271089825152412,0.422449055974884,0.577550944025116
"8966",19144,"C7","+",43164775,43166053,"Bo7g109210.1",7,771,"Bo7g109210",".",8.247729,6.456758,5.709511,"maker-A03-augustus-gene-255.51-mRNA-1",1090,8064,"3","+",25587456,25589595,7,1642,"maker-A03-augustus-gene-255.51",".",2.825872,6.829621,14.833141,"S5",20.542652,-1.23866795824335,"Nonbiased",0.722065534673907,0.277934465326093,0.422449055974884,0.577550944025116
"8967",19147,"C7","+",43211799,43214378,"Bo7g109270.1",3,1485,"Bo7g109270",".",18.415161,14.416362,12.747941,"maker-A03-snap-gene-256.44-mRNA-1",1940,8067,"3","+",25617764,25626829,5,4521,"maker-A03-snap-gene-256.44",".",0.466121,1.12653,2.446692,"S5",15.194633,1.99593127659494,"Nonbiased",0.161023435051047,0.838976564948953,0.431054555432106,0.568945444567894
"8968",19148,"C7","+",43233746,43237619,"Bo7g109290.1",5,2880,"Bo7g109290",".",17.725,13.876066,12.270174,"maker-A03-snap-gene-256.46-mRNA-1",4210,8068,"3","+",25642349,25646589,5,3396,"maker-A03-snap-gene-256.46",".",2.06559,4.992157,10.842383,"S5",23.112557,0.164227869113238,"Nonbiased",0.469112223281915,0.530887776718084,0.451054555432106,0.548945444567894
"8969",19151,"C7","+",43285266,43287995,"Bo7g109330.1",4,2016,"Bo7g109330",".",0,0,0,"augustus_masked-A03-processed-gene-257.1-mRNA-1",3030,8071,"3","+",25704257,25707631,5,2545,"augustus_masked-A03-processed-gene-257.1",".",202.461792,489.313507,1062.731934,"S5",1062.731934,-10.0549189146227,"Bna Biased",1,0,0.456723524836722,0.543276475163278
"8970",19152,"C7","+",43289124,43289697,"Bo7g109340.1",2,474,"Bo7g109340",".",1079.913574,845.413391,747.572815,"maker-A03-augustus-gene-257.58-mRNA-1",710,8072,"3","+",25710389,25711270,2,791,"maker-A03-augustus-gene-257.58",".",0,0,0,"S5",747.572815,9.54799884637912,"BnC Biased",0,1,0.442346622296823,0.557653377703177
"8971",19156,"C7","-",43309155,43310133,"Bo7g109400.1",3,474,"Bo7g109400",".",0,0,0,"augustus_masked-A03-processed-gene-257.14-mRNA-1",621,8076,"3","-",25728794,25729384,2,468,"augustus_masked-A03-processed-gene-257.14",".",13.364583,32.299782,70.151352,"S5",70.151352,-6.15281926562596,"Bna Biased",1,0,0.422579884780209,0.577420115219791
"8972",19157,"C7","+",43312240,43313460,"Bo7g109410.1",2,1149,"Bo7g109410",".",0.947013,0.741372,0.655572,"augustus_masked-A03-processed-gene-257.5-mRNA-1",1630,8077,"3","+",25730881,25732092,2,1140,"augustus_masked-A03-processed-gene-257.5",".",3.537719,8.550027,18.569662,"S5",19.225234,-3.5632171791829,"Bna Biased",0.96590044105575,0.03409955894425,0.44246225067099,0.55753774932901
"8973",19158,"C7","-",43314256,43315778,"Bo7g109420.1",4,1083,"Bo7g109420",".",16.493084,12.911657,11.417377,"maker-A03-snap-gene-257.90-mRNA-1",1470,8078,"3","-",25732380,25734458,4,1613,"maker-A03-snap-gene-257.90",".",0.938485,2.268149,4.926154,"S5",16.343531,1.06719243377487,"Nonbiased",0.301413078972959,0.698586921027041,0.439982392837623,0.560017607162377
"8974",19162,"C7","-",43332703,43335231,"Bo7g109460.1",3,2322,"Bo7g109460",".",2.395349,1.875206,1.658186,"maker-A03-augustus-gene-257.71-mRNA-1",2760,8082,"3","-",25747173,25751370,3,4001,"maker-A03-augustus-gene-257.71",".",1.631241,3.942414,8.562465,"S5",10.220651,-1.84694050506224,"Nonbiased",0.837761215014582,0.162238784985418,0.440720410265165,0.559279589734835
"8975",19164,"C7","+",43343494,43346456,"Bo7g109490.1",8,2127,"Bo7g109490",".",327.395721,256.302673,226.640472,"maker-A03-augustus-gene-257.62-mRNA-1",3110,8084,"3","+",25764616,25767871,8,2468,"maker-A03-augustus-gene-257.62",".",2.881207,6.963356,15.123598,"S5",241.76407,3.81951145192275,"BnC Biased",0.0625551927546554,0.937444807245345,0.440720410265165,0.559279589734835
"8976",19165,"C7","-",43352012,43354318,"Bo7g109500.1",3,1407,"Bo7g109500",".",12.140013,9.503843,8.403954,"augustus_masked-A03-processed-gene-257.22-mRNA-1",1990,8085,"3","-",25768451,25773650,9,3853,"augustus_masked-A03-processed-gene-257.22",".",1.110722,2.684414,5.830235,"S5",14.234189,0.461332265469814,"Nonbiased",0.409593760487514,0.590406239512486,0.420720410265165,0.579279589734835
"8977",19169,"C7","-",43377883,43381506,"Bo7g109570.1",17,2088,"Bo7g109570",".",14.830459,11.610067,10.266421,"maker-A03-augustus-gene-258.58-mRNA-1",2560,8089,"3","-",25797595,25802674,16,3490,"maker-A03-augustus-gene-258.58",".",3.157822,7.631884,16.575563,"S5",26.841984,-0.641541616189526,"Nonbiased",0.617523764264221,0.382476235735779,0.414809978415306,0.585190021584694
"8978",19170,"C7","-",43384920,43387772,"Bo7g109590.1",8,705,"Bo7g109590",".",70.743263,55.381565,48.972198,"maker-A03-augustus-gene-258.59-mRNA-1",977,8090,"3","-",25804695,25808201,9,1232,"maker-A03-augustus-gene-258.59",".",0.192591,0.465458,1.01092,"S5",49.983118,4.63519808215807,"BnC Biased",0.0202252288462677,0.979774771153732,0.411782092177826,0.588217907822174
"8979",19174,"C7","-",43434956,43442176,"Bo7g109680.1",20,2901,"Bo7g109680",".",0,0,0,"maker-A03-augustus-gene-258.62-mRNA-1",2140,8094,"3","-",25831387,25836754,17,2442,"maker-A03-augustus-gene-258.62",".",7.48192,18.082447,39.272968,"S5",39.272968,-5.33173989349571,"Bna Biased",1,0,0.410960486647968,0.589039513352032
"8980",19175,"C7","-",43449925,43453140,"Bo7g109690.1",14,1845,"Bo7g109690",".",68.77887,53.843735,47.612343,"maker-A03-augustus-gene-258.63-mRNA-1",2790,8095,"3","-",25838833,25842693,14,2493,"maker-A03-augustus-gene-258.63",".",0,0,0,"S5",47.612343,5.60325076517966,"BnC Biased",0,1,0.416186329929856,0.583813670070144
"8981",19176,"C7","+",43456787,43462307,"Bo7g109700.1",9,4155,"Bo7g109700",".",3.039404,2.379406,2.104035,"maker-A03-snap-gene-258.72-mRNA-1",3650,8096,"3","+",25845918,25854029,11,4879,"maker-A03-snap-gene-258.72",".",5.106929,12.342523,26.806522,"S5",28.910557,-3.16320657568863,"Nonbiased",0.927222605915203,0.0727773940847975,0.416186329929856,0.583813670070144
"8982",19177,"C7","-",43467932,43469621,"Bo7g109730.1",5,1104,"Bo7g109730",".",10.326994,8.084517,7.148887,"maker-A03-augustus-gene-258.65-mRNA-1",1530,8097,"3","-",25858306,25861356,8,1948,"maker-A03-augustus-gene-258.65",".",37.89167,91.577309,198.895248,"S5",206.044135,-4.61649734078561,"Bna Biased",0.965304098561214,0.0346959014387864,0.435589410108372,0.564410589891628
"8983",19178,"C7","-",43473682,43475160,"Bo7g109740.1",4,930,"Bo7g109740",".",604.910706,473.556061,418.750916,"maker-A03-augustus-gene-258.66-mRNA-1",1220,8098,"3","-",25864604,25866701,4,1582,"maker-A03-augustus-gene-258.66",".",0.393904,0.951995,2.067621,"S5",420.818537,7.09626941222693,"BnC Biased",0.00491333156267306,0.995086668437327,0.435589410108372,0.564410589891628
"8984",19180,"C7","+",43484961,43487987,"Bo7g109760.1",7,2508,"Bo7g109760",".",3.760367,2.943814,2.603123,"augustus_masked-A03-processed-gene-258.9-mRNA-1",3370,8100,"3","+",25878079,25882642,9,3513,"augustus_masked-A03-processed-gene-258.9",".",2.792062,6.747909,14.655671,"S5",17.258794,-2.1193655364467,"Nonbiased",0.849171210920068,0.150828789079932,0.423092940228004,0.576907059771996
"8985",19181,"C7","-",43488768,43491042,"Bo7g109770.1",8,1164,"Bo7g109770",".",27.947592,21.878851,19.346788,"maker-A03-augustus-gene-258.68-mRNA-1",1730,8101,"3","-",25884015,25886584,8,1503,"maker-A03-augustus-gene-258.68",".",0,0,0,"S5",19.346788,4.34672915954031,"BnC Biased",0,1,0.443092940228004,0.556907059771996
"8986",19183,"C7","+",43511927,43514509,"Bo7g109850.1",7,1245,"Bo7g109850",".",21.943508,17.178539,15.190447,"maker-A03-augustus-gene-259.60-mRNA-1",1760,8103,"3","+",25934661,25937255,7,1434,"maker-A03-augustus-gene-259.60",".",0,0,0,"S5",15.190447,4.0170709122623,"BnC Biased",0,1,0.431499565763753,0.568500434236247
"8987",19186,"C7","+",43531438,43533329,"Bo7g109900.1",4,1233,"Bo7g109900",".",33.430656,26.171286,23.142452,"maker-A03-augustus-gene-259.63-mRNA-1",1760,8106,"3","+",25962981,25965081,4,1457,"maker-A03-augustus-gene-259.63",".",0,0,0,"S5",23.142452,4.59350030406206,"BnC Biased",0,1,0.42959080554664,0.57040919445336
"8988",19188,"C7","+",43537217,43538025,"Bo7g109920.1",4,411,"Bo7g109920",".",4350.538086,3405.831299,3011.670654,"maker-A03-augustus-gene-259.67-mRNA-1",620,8108,"3","+",25985017,25986213,4,829,"maker-A03-augustus-gene-259.67",".",0,0,0,"S5",3011.670654,11.5568272503885,"BnC Biased",0,1,0.42959080554664,0.57040919445336
"8989",19189,"C7","+",43538870,43540242,"Bo7g109930.1",2,939,"Bo7g109930",".",286.643219,224.39946,198.429474,"maker-A03-augustus-gene-260.58-mRNA-1",1390,8109,"3","+",25986629,25988405,2,1415,"maker-A03-augustus-gene-260.58",".",0,0,0,"S5",198.429474,7.63973483346913,"BnC Biased",0,1,0.43138879833474,0.56861120166526
"8990",19191,"C7","+",43560627,43567808,"Bo7g109990.1",29,3564,"Bo7g109990",".",2.840676,2.223831,1.966465,"snap_masked-A03-processed-gene-260.31-mRNA-1",1470,8111,"3","+",26015829,26023803,31,4032,"snap_masked-A03-processed-gene-260.31",".",2.417629,5.842972,12.690254,"S5",14.656719,-2.20633254736796,"Nonbiased",0.86583184135549,0.13416815864451,0.431443016299771,0.568556983700229
